date,1,-1,0,pnl_no_fees,signal,pnl,pnl_pct,pnl_no_fees_pct,long_pnl_pct,short_pnl_pct,same_sig
2001-08-29,-1517.438418202435,-6790.253889489872,0,2636.4077356437183,1,-1517.438418202435,-0.07587192091012175,0.1318203867821859,-0.07587192091012175,-0.33951269447449356,False
2001-09-26,-4622.772383276853,-3684.9199244154534,0,-468.92622943069966,1,-468.92622943069966,-0.023446311471534986,-0.023446311471534986,-0.23113861916384268,-0.18424599622077267,True
2001-10-24,2638.7176127530665,-10946.409920445374,0,6792.56376659922,1,6792.56376659922,0.339628188329961,0.339628188329961,0.13193588063765332,-0.5473204960222686,True
2001-11-21,11966.63644678051,-20274.328754472815,0,16120.482600626663,1,16120.482600626663,0.8060241300313332,0.8060241300313332,0.5983318223390256,-1.0137164377236407,True
2001-12-19,16506.44054207286,-24814.132849765174,0,20660.286695919018,1,20660.286695919018,1.0330143347959508,1.0330143347959508,0.825322027103643,-1.2407066424882587,True
2002-01-16,16138.04233773955,-24445.73464543186,0,20291.888491585705,1,20291.888491585705,1.0145944245792853,1.0145944245792853,0.8069021168869774,-1.2222867322715931,True
2002-02-13,18334.266052805306,-26641.958360497614,0,22488.112206651458,1,22488.112206651458,1.1244056103325728,1.1244056103325728,0.9167133026402653,-1.3320979180248809,True
2002-03-13,22424.34824396609,-30732.040551658403,0,26578.19439781225,1,26578.19439781225,1.3289097198906126,1.3289097198906126,1.1212174121983047,-1.5366020275829202,True
2002-04-10,21848.384989240498,-30156.077296932814,0,26002.231143086654,1,26002.231143086654,1.3001115571543327,1.3001115571543327,1.0924192494620248,-1.5078038648466408,True
2002-05-08,21167.135227799266,-29474.82753549158,0,25320.981381645426,0,0.0,0.0,1.2660490690822712,1.0583567613899634,-1.4737413767745788,False
2002-06-05,18008.57157574581,-26316.263883438125,0,22162.417729591965,1,18008.57157574581,0.9004285787872905,1.1081208864795982,0.9004285787872905,-1.3158131941719062,False
2002-07-03,14220.041644317404,-22527.733952009712,0,18373.88779816356,1,18373.88779816356,0.918694389908178,0.918694389908178,0.7110020822158701,-1.1263866976004855,True
2002-07-31,5748.709277154209,-14056.40158484652,0,9902.555431000364,1,9902.555431000364,0.49512777155001825,0.49512777155001825,0.28743546385771046,-0.702820079242326,True
2002-08-28,4727.215110076008,-13034.907417768318,0,8881.061263922164,1,8881.061263922164,0.44405306319610816,0.44405306319610816,0.2363607555038004,-0.6517453708884159,True
2002-09-25,1634.4467049280884,-9942.139012620399,0,5788.2928587742435,1,5788.2928587742435,0.2894146429387122,0.2894146429387122,0.08172233524640442,-0.49710695063101995,True
2002-10-23,4825.071827935932,-13132.76413562824,0,8978.917981782086,1,8978.917981782086,0.4489458990891043,0.4489458990891043,0.24125359139679659,-0.656638206781412,True
2002-11-20,4728.796586025453,-13036.488893717764,0,8882.642739871608,1,8882.642739871608,0.4441321369935804,0.4441321369935804,0.23643982930127264,-0.6518244446858883,True
2002-12-18,5629.070968676676,-13936.763276368983,0,9782.917122522831,1,9782.917122522831,0.4891458561261416,0.4891458561261416,0.2814535484338338,-0.6968381638184491,True
2003-01-15,5289.005852900346,-13596.698160592656,0,9442.852006746502,1,9442.852006746502,0.4721426003373251,0.4721426003373251,0.26445029264501735,-0.6798349080296328,True
2003-02-12,3787.871255643432,-12095.563563335741,0,7941.717409489587,1,7941.717409489587,0.39708587047447935,0.39708587047447935,0.1893935627821716,-0.604778178166787,True
2003-03-12,2142.0398901571843,-10449.732197849491,0,6295.886044003339,1,6295.886044003339,0.3147943022001669,0.3147943022001669,0.10710199450785922,-0.5224866098924745,True
2003-04-09,3508.985078716354,-11816.677386408664,0,7662.831232562509,1,7662.831232562509,0.3831415616281255,0.3831415616281255,0.17544925393581773,-0.5908338693204332,True
2003-05-07,1184.2718203264803,-9491.96412801879,0,5338.1179741726355,1,5338.1179741726355,0.26690589870863174,0.26690589870863174,0.05921359101632402,-0.47459820640093947,True
2003-06-04,-1159.9166156144408,-7147.775692077868,0,2993.929538231714,1,2993.929538231714,0.14969647691158572,0.14969647691158572,-0.05799583078072204,-0.3573887846038934,True
2003-07-02,312.9724479885235,-8620.664755680833,0,4466.818601834679,1,4466.818601834679,0.22334093009173392,0.22334093009173392,0.015648622399426177,-0.4310332377840417,True
2003-07-30,8436.367771786518,-16744.06007947883,0,12590.213925632674,1,12590.213925632674,0.6295106962816337,0.6295106962816337,0.4218183885893259,-0.8372030039739414,True
2003-08-27,13705.04041910393,-22012.732726796243,0,17858.886572950087,1,17858.886572950087,0.8929443286475043,0.8929443286475043,0.6852520209551966,-1.1006366363398121,True
2003-09-24,7011.9485960312095,-15319.640903723517,0,11165.794749877363,1,11165.794749877363,0.5582897374938681,0.5582897374938681,0.35059742980156045,-0.7659820451861759,True
2003-10-22,10079.265999218598,-18386.95830691091,0,14233.112153064754,1,14233.112153064754,0.7116556076532378,0.7116556076532378,0.5039632999609299,-0.9193479153455455,True
2003-11-19,11429.649086678444,-19737.341394370756,0,15583.4952405246,1,15583.4952405246,0.77917476202623,0.77917476202623,0.5714824543339222,-0.9868670697185379,True
2003-12-17,10637.214997053768,-18944.907304746077,0,14791.06115089992,1,14791.06115089992,0.739553057544996,0.739553057544996,0.5318607498526884,-0.9472453652373038,True
2004-01-14,8398.315592141487,-16706.007899833796,0,12552.16174598764,1,12552.16174598764,0.627608087299382,0.627608087299382,0.4199157796070743,-0.8353003949916898,True
2004-02-11,9556.829241657662,-17864.52154934997,0,13710.675395503815,1,13710.675395503815,0.6855337697751908,0.6855337697751908,0.4778414620828831,-0.8932260774674986,True
2004-03-10,5941.07479740751,-14248.767105099821,0,10094.920951253665,1,10094.920951253665,0.5047460475626833,0.5047460475626833,0.2970537398703755,-0.7124383552549911,True
2004-04-07,10611.824946154153,-18919.51725384646,0,14765.671100000307,1,14765.671100000307,0.7382835550000153,0.7382835550000153,0.5305912473077077,-0.945975862692323,True
2004-05-05,17500.86065313651,-25808.55296082882,0,21654.706806982664,1,21654.706806982664,1.082735340349133,1.082735340349133,0.8750430326568256,-1.2904276480414412,True
2004-06-02,19351.011625698426,-27658.703933390734,0,23504.857779544578,0,0.0,0.0,1.1752428889772288,0.9675505812849212,-1.3829351966695367,False
2004-06-30,17453.18149340463,-25760.873801096943,0,21607.02764725079,0,0.0,0.0,1.0803513823625395,0.8726590746702315,-1.288043690054847,True
2004-07-28,16551.027943361885,-24858.720251054194,0,20704.874097208038,0,0.0,0.0,1.035243704860402,0.8275513971680943,-1.2429360125527098,True
2004-08-25,11485.948356065048,-19793.64066375736,0,15639.794509911204,0,0.0,0.0,0.7819897254955602,0.5742974178032524,-0.989682033187868,True
2004-09-22,9451.854165627177,-17759.54647331949,0,13605.700319473333,0,0.0,0.0,0.6802850159736666,0.47259270828135885,-0.8879773236659745,True
2004-10-20,7876.267879942178,-16183.960187634486,0,12030.114033788332,0,0.0,0.0,0.6015057016894165,0.3938133939971089,-0.8091980093817243,True
2004-11-17,9798.47135925194,-18106.163666944252,0,13952.317513098096,0,0.0,0.0,0.6976158756549049,0.489923567962597,-0.9053081833472126,True
2004-12-15,8249.6924133237,-16557.38472101601,0,12403.538567169855,-1,-16557.38472101601,-0.8278692360508004,0.6201769283584928,0.412484620666185,-0.8278692360508004,False
2005-01-12,10222.182272242866,-18529.87457993518,0,14376.028426089022,-1,-14376.028426089022,-0.718801421304451,0.718801421304451,0.5111091136121433,-0.926493728996759,True
2005-02-09,9081.598948391449,-17389.291256083758,0,13235.445102237603,-1,-13235.445102237603,-0.6617722551118801,0.6617722551118801,0.45407994741957247,-0.8694645628041879,True
2005-03-09,11289.555900706098,-19597.248208398407,0,15443.402054552253,-1,-15443.402054552253,-0.7721701027276126,0.7721701027276126,0.5644777950353049,-0.9798624104199204,True
2005-04-06,9171.776376660258,-17479.468684352563,0,13325.622530506409,-1,-13325.622530506409,-0.6662811265253205,0.6662811265253205,0.45858881883301295,-0.8739734342176282,True
2005-05-04,7499.8171412211,-15807.509448913406,0,11653.663295067254,-1,-11653.663295067254,-0.5826831647533627,0.5826831647533627,0.374990857061055,-0.7903754724456703,True
2005-06-01,5712.520701452016,-14020.213009144321,0,9866.366855298169,-1,-9866.366855298169,-0.49331834276490844,0.49331834276490844,0.28562603507260076,-0.7010106504572161,True
2005-06-29,4723.233748593531,-13030.926056285836,0,8877.079902439684,-1,-8877.079902439684,-0.44385399512198415,0.44385399512198415,0.23616168742967655,-0.6515463028142918,True
2005-07-27,6128.314562027154,-14436.006869719458,0,10282.160715873308,-1,-10282.160715873308,-0.5141080357936654,0.5141080357936654,0.3064157281013577,-0.721800343485973,True
2005-08-24,2563.731949224303,-10871.424256916609,0,6717.578103070456,-1,-6717.578103070456,-0.3358789051535228,0.3358789051535228,0.12818659746121516,-0.5435712128458304,True
2005-09-21,999.1867455958641,-9306.87905328817,0,5153.032899442017,-1,-5153.032899442017,-0.25765164497210086,0.25765164497210086,0.0499593372797932,-0.46534395266440853,True
2005-10-19,5330.4763073705335,-13638.168615062841,0,9484.322461216687,-1,-9484.322461216687,-0.4742161230608344,0.4742161230608344,0.26652381536852665,-0.6819084307531421,True
2005-11-16,2489.583124418781,-10797.275432111088,0,6643.4292782649345,-1,-6643.4292782649345,-0.3321714639132467,0.3321714639132467,0.12447915622093905,-0.5398637716055544,True
2005-12-14,-1536.4943597745332,-6771.1979479177735,0,2617.3517940716197,-1,-2617.3517940716197,-0.13086758970358098,0.13086758970358098,-0.07682471798872666,-0.3385598973958887,True
2006-01-11,1147.5329653915405,-9455.225273083848,0,5301.379119237694,-1,-5301.379119237694,-0.2650689559618847,0.2650689559618847,0.05737664826957702,-0.4727612636541924,True
2006-02-08,-1912.6449115200246,-6395.047396172282,0,2241.2012423261285,-1,-2241.2012423261285,-0.11206006211630642,0.11206006211630642,-0.09563224557600122,-0.3197523698086141,True
2006-03-08,-2978.9263892980503,-5328.765918394263,0,1174.9197645481067,-1,-1174.9197645481067,-0.05874598822740534,0.05874598822740534,-0.1489463194649025,-0.26643829591971313,True
2006-04-05,-2725.7306193591426,-5581.961688333171,0,1428.115534487014,-1,-1428.115534487014,-0.0714057767243507,0.0714057767243507,-0.13628653096795715,-0.27909808441665857,True
2006-05-03,-3530.581195884146,-4777.111111808168,0,623.2649579620108,-1,-623.2649579620108,-0.03116324789810054,0.03116324789810054,-0.1765290597942073,-0.23885555559040839,True
2006-05-31,-2923.2271198019366,-5384.465187890377,0,1230.6190340442201,-1,-1230.6190340442201,-0.06153095170221101,0.06153095170221101,-0.14616135599009683,-0.26922325939451885,True
2006-06-28,-1609.5273633671886,-6698.164944325124,0,2544.3187904789684,-1,-2544.3187904789684,-0.1272159395239484,0.1272159395239484,-0.08047636816835943,-0.3349082472162562,True
2006-07-26,-4856.450708600237,-3451.2415990920767,0,-702.60455475408,-1,702.60455475408,0.035130227737704,-0.035130227737704,-0.24282253543001184,-0.17256207995460382,True
2006-08-23,-9265.797868331625,958.1055606393124,0,-5111.951714485469,-1,5111.951714485469,0.2555975857242735,-0.2555975857242735,-0.4632898934165813,0.04790527803196562,True
2006-09-20,-10847.87438426636,2540.1820765740467,0,-6694.028230420204,-1,6694.028230420204,0.3347014115210102,-0.3347014115210102,-0.542393719213318,0.12700910382870234,True
2006-10-18,-7216.9747681375275,-1090.7175395547865,0,-3063.1286142913705,-1,3063.1286142913705,0.15315643071456853,-0.15315643071456853,-0.36084873840687637,-0.054535876977739324,True
2006-11-15,-10745.480924486812,2437.7886167945035,0,-6591.634770640657,-1,6591.634770640657,0.3295817385320328,-0.3295817385320328,-0.5372740462243406,0.12188943083972517,True
2006-12-13,-13022.893295563874,4715.200987871559,0,-8869.047141717716,-1,8869.047141717716,0.44345235708588576,-0.44345235708588576,-0.6511446647781937,0.23576004939357795,True
2007-01-10,-8800.080919861635,492.38861216932173,0,-4646.234766015478,-1,4646.234766015478,0.23231173830077392,-0.23231173830077392,-0.44000404599308174,0.024619430608466084,True
2007-02-07,-8691.530463968837,383.83815627652257,0,-4537.68431012268,-1,4537.68431012268,0.22688421550613397,-0.22688421550613397,-0.4345765231984418,0.01919190781382613,True
2007-03-07,-15107.143189614257,6799.450881921945,0,-10953.297035768102,-1,10953.297035768102,0.5476648517884051,-0.5476648517884051,-0.7553571594807128,0.3399725440960973,True
2007-04-04,-14569.342420617777,6261.650112925462,0,-10415.496266771619,-1,10415.496266771619,0.520774813338581,-0.520774813338581,-0.7284671210308888,0.3130825056462731,True
2007-05-02,-12804.906625549873,4497.214317857559,0,-8651.060471703715,0,0.0,0.0,-0.43255302358518577,-0.6402453312774936,0.22486071589287795,False
2007-05-30,-5134.719232209114,-3172.9730754832,0,-980.8730783629569,-1,-3172.9730754832,-0.15864865377416,-0.04904365391814784,-0.2567359616104557,-0.15864865377416,False
2007-06-27,-5926.423660603245,-2381.2686470890694,0,-1772.5775067570873,-1,1772.5775067570873,0.08862887533785437,-0.08862887533785437,-0.29632118303016225,-0.11906343235445348,True
2007-07-25,-4530.705642091641,-3776.9866656006693,0,-376.85948824548734,-1,376.85948824548734,0.01884297441227437,-0.01884297441227437,-0.22653528210458204,-0.18884933328003345,True
2007-08-22,-11035.716017182402,2728.0237094900876,0,-6881.869863336245,0,0.0,0.0,-0.3440934931668122,-0.5517858008591201,0.13640118547450436,False
2007-09-19,848.3106284317323,-9156.002936124038,0,5002.156782277885,0,0.0,0.0,0.2501078391138943,0.04241553142158662,-0.4578001468062019,True
2007-10-17,-3689.4338078835594,-4618.258499808747,0,464.4123459625938,0,0.0,0.0,0.02322061729812969,-0.18447169039417796,-0.23091292499043733,True
2007-11-14,-7255.252926601648,-1052.4393810906581,0,-3101.406772755495,0,0.0,0.0,-0.15507033863777475,-0.3627626463300824,-0.052621969054532904,True
2007-12-12,-11949.688631354737,3641.9963236624317,0,-7795.842477508585,0,0.0,0.0,-0.3897921238754293,-0.5974844315677368,0.18209981618312157,True
2008-01-09,-11209.21077816558,2901.5184704732737,0,-7055.364624319427,1,-11209.21077816558,-0.5604605389082791,-0.35276823121597134,-0.5604605389082791,0.1450759235236637,False
2008-02-06,-16229.377435866045,7921.685128173737,0,-12075.53128201989,1,-12075.53128201989,-0.6037765641009945,-0.6037765641009945,-0.8114688717933023,0.3960842564086869,True
2008-03-05,-8698.545762324318,390.8534546320079,0,-4544.699608478163,1,-4544.699608478163,-0.22723498042390816,-0.22723498042390816,-0.4349272881162159,0.019542672731600395,True
2008-04-02,-1684.771904011779,-6622.920403680531,0,2469.074249834376,1,2469.074249834376,0.12345371249171881,0.12345371249171881,-0.08423859520058896,-0.33114602018402656,True
2008-04-30,7502.6164465649335,-15810.308754257243,0,11656.462600411087,1,11656.462600411087,0.5828231300205543,0.5828231300205543,0.3751308223282467,-0.7905154377128621,True
2008-05-28,12433.308116934917,-20741.00042462723,0,16587.154270781073,1,16587.154270781073,0.8293577135390536,0.8293577135390536,0.6216654058467458,-1.0370500212313614,True
2008-06-25,6036.0396101261495,-14343.731917818459,0,10189.885763972305,1,10189.885763972305,0.5094942881986152,0.5094942881986152,0.30180198050630747,-0.7171865958909229,True
2008-07-23,11493.598056394745,-19801.290364087054,0,15647.444210240901,1,15647.444210240901,0.7823722105120451,0.7823722105120451,0.5746799028197372,-0.9900645182043527,True
2008-08-20,3345.452293196062,-11653.144600888372,0,7499.298447042216,1,7499.298447042216,0.3749649223521108,0.3749649223521108,0.16727261465980311,-0.5826572300444186,True
2008-09-17,-2983.865597177107,-5323.826710515203,0,1169.9805566690482,1,1169.9805566690482,0.058499027833452406,0.058499027833452406,-0.14919327985885533,-0.26619133552576013,True
2008-10-15,15043.341610428386,-23351.033918120695,0,19197.18776427454,1,19197.18776427454,0.959859388213727,0.959859388213727,0.7521670805214193,-1.1675516959060346,True
2008-11-12,6809.610956536569,-15117.303264228878,0,10963.457110382724,1,10963.457110382724,0.5481728555191362,0.5481728555191362,0.34048054782682846,-0.7558651632114439,True
2008-12-10,6738.183935480573,-15045.876243172883,0,10892.030089326727,1,10892.030089326727,0.5446015044663364,0.5446015044663364,0.33690919677402864,-0.7522938121586442,True
2009-01-07,7554.173796721369,-15861.866104413679,0,11708.019950567525,1,11708.019950567525,0.5854009975283762,0.5854009975283762,0.3777086898360685,-0.7930933052206839,True
2009-02-04,9622.402363915375,-17930.094671607683,0,13776.248517761529,1,13776.248517761529,0.6888124258880765,0.6888124258880765,0.4811201181957687,-0.8965047335803842,True
2009-03-04,4920.519585867978,-13228.211893560285,0,9074.36573971413,1,9074.36573971413,0.45371828698570654,0.45371828698570654,0.24602597929339892,-0.6614105946780143,True
2009-04-01,4488.384047671284,-12796.076355363592,0,8642.23020151744,1,8642.23020151744,0.43211151007587195,0.43211151007587195,0.2244192023835642,-0.6398038177681796,True
2009-04-29,8047.037416641883,-16354.729724334193,0,12200.883570488038,1,12200.883570488038,0.610044178524402,0.610044178524402,0.40235187083209417,-0.8177364862167096,True
2009-05-27,9694.605897368867,-18002.298205061175,0,13848.452051215021,1,13848.452051215021,0.692422602560751,0.692422602560751,0.4847302948684433,-0.9001149102530588,True
2009-06-24,13334.548883783322,-21642.241191475634,0,17488.395037629478,1,17488.395037629478,0.8744197518814739,0.8744197518814739,0.6667274441891661,-1.0821120595737816,True
2009-07-22,9924.485036304766,-18232.177343997075,0,14078.33119015092,1,14078.33119015092,0.7039165595075461,0.7039165595075461,0.4962242518152383,-0.9116088671998538,True
2009-08-19,10659.4935858602,-18967.185893552505,0,14813.339739706355,1,14813.339739706355,0.7406669869853177,0.7406669869853177,0.53297467929301,-0.9483592946776253,True
2009-09-16,11837.304692733447,-20144.997000425752,0,15991.1508465796,1,15991.1508465796,0.7995575423289799,0.7995575423289799,0.5918652346366723,-1.0072498500212876,True
2009-10-14,11747.80717413878,-20055.49948183109,0,15901.653327984935,1,15901.653327984935,0.7950826663992467,0.7950826663992467,0.5873903587069389,-1.0027749740915546,True
2009-11-11,9457.42817569981,-17765.12048339212,0,13611.274329545966,1,13611.274329545966,0.6805637164772983,0.6805637164772983,0.4728714087849905,-0.8882560241696059,True
2009-12-09,7639.45497888157,-15947.147286573876,0,11793.301132727722,1,11793.301132727722,0.5896650566363861,0.5896650566363861,0.3819727489440785,-0.7973573643286939,True
2010-01-06,12266.323396539941,-20574.015704232246,0,16420.169550386094,1,16420.169550386094,0.8210084775193047,0.8210084775193047,0.6133161698269971,-1.0287007852116123,True
2010-02-03,9914.195185474891,-18221.8874931672,0,14068.041339321047,1,14068.041339321047,0.7034020669660525,0.7034020669660525,0.49570975927374455,-0.9110943746583601,True
2010-03-03,8741.435403043179,-17049.127710735487,0,12895.281556889335,1,12895.281556889335,0.6447640778444668,0.6447640778444668,0.4370717701521589,-0.8524563855367744,True
2010-03-31,11682.541559839377,-19990.233867531682,0,15836.38771368553,1,15836.38771368553,0.7918193856842765,0.7918193856842765,0.5841270779919688,-0.9995116933765841,True
2010-04-28,11143.233559404049,-19450.925867096357,0,15297.079713250203,1,15297.079713250203,0.7648539856625102,0.7648539856625102,0.5571616779702024,-0.9725462933548179,True
2010-05-26,7384.637032110827,-15692.329339803135,0,11538.483185956982,1,11538.483185956982,0.576924159297849,0.576924159297849,0.36923185160554134,-0.7846164669901566,True
2010-06-23,4803.1128584447115,-13110.80516613702,0,8956.959012290867,1,8956.959012290867,0.44784795061454336,0.44784795061454336,0.24015564292223557,-0.6555402583068509,True
2010-07-21,4131.836073961666,-12439.528381653974,0,8285.68222780782,1,8285.68222780782,0.414284111390391,0.414284111390391,0.20659180369808333,-0.6219764190826986,True
2010-08-18,2164.2324469463447,-10471.924754638652,0,6318.078600792499,1,6318.078600792499,0.31590393003962497,0.31590393003962497,0.10821162234731722,-0.5235962377319326,True
2010-09-15,1860.6627326303415,-10168.355040322649,0,6014.508886476496,1,6014.508886476496,0.30072544432382475,0.30072544432382475,0.09303313663151708,-0.5084177520161325,True
2010-10-13,-75.18772616946808,-8232.50458152284,0,4078.6584276766857,1,4078.6584276766857,0.2039329213838343,0.2039329213838343,-0.003759386308473404,-0.411625229076142,True
2010-11-10,1035.5254921767373,-9343.217799869046,0,5189.371646022892,1,5189.371646022892,0.25946858230114456,0.25946858230114456,0.05177627460883687,-0.4671608899934523,True
2010-12-08,4436.06752891052,-12743.759836602829,0,8589.913682756673,1,8589.913682756673,0.4294956841378337,0.4294956841378337,0.22180337644552603,-0.6371879918301414,True
2011-01-05,6374.196535961969,-14681.888843654277,0,10528.042689808122,1,10528.042689808122,0.5264021344904062,0.5264021344904062,0.31870982679809845,-0.7340944421827139,True
2011-02-02,5554.476558226176,-13862.168865918484,0,9708.32271207233,1,9708.32271207233,0.48541613560361646,0.48541613560361646,0.2777238279113088,-0.6931084432959242,True
2011-03-02,6066.733580071169,-14374.425887763478,0,10220.579733917324,1,10220.579733917324,0.5110289866958663,0.5110289866958663,0.3033366790035585,-0.718721294388174,True
2011-03-30,8187.611250530729,-16495.303558223037,0,12341.457404376884,1,12341.457404376884,0.6170728702188443,0.6170728702188443,0.4093805625265365,-0.8247651779111519,True
2011-04-27,6734.137350811517,-15041.829658503826,0,10887.983504657672,1,10887.983504657672,0.5443991752328835,0.5443991752328835,0.3367068675405759,-0.7520914829251912,True
2011-05-25,4840.850541689486,-13148.542849381793,0,8994.696695535642,1,8994.696695535642,0.44973483477678206,0.44973483477678206,0.2420425270844743,-0.6574271424690896,True
2011-06-22,1761.835061449714,-10069.527369142023,0,5915.681215295868,1,5915.681215295868,0.2957840607647934,0.2957840607647934,0.0880917530724857,-0.5034763684571011,True
2011-07-20,1779.4045146660565,-10087.096822358366,0,5933.250668512211,1,5933.250668512211,0.2966625334256105,0.2966625334256105,0.08897022573330282,-0.5043548411179183,True
2011-08-17,-2048.1186063820846,-6259.573701310223,0,2105.7275474640696,1,2105.7275474640696,0.10528637737320347,0.10528637737320347,-0.10240593031910422,-0.31297868506551113,True
2011-09-14,-1483.6632800539305,-6824.029027638378,0,2670.1828737922233,1,2670.1828737922233,0.13350914368961117,0.13350914368961117,-0.07418316400269653,-0.3412014513819189,True
2011-10-12,866.8289741948679,-9174.521281887177,0,5020.675128041022,1,5020.675128041022,0.25103375640205106,0.25103375640205106,0.043341448709743394,-0.45872606409435884,True
2011-11-09,-464.27404945173976,-7843.418258240568,0,3689.572104394414,0,0.0,0.0,0.18447860521972068,-0.02321370247258699,-0.39217091291202844,False
2011-12-07,-592.7827928349943,-7714.909514857315,0,3561.06336101116,0,0.0,0.0,0.178053168050558,-0.029639139641749718,-0.3857454757428658,True
2012-01-04,-444.2342211015548,-7863.458086590753,0,3709.6119327445995,0,0.0,0.0,0.18548059663722996,-0.02221171105507774,-0.39317290432953766,True
2012-02-01,-1109.8527027418309,-7197.839604950478,0,3043.993451104323,0,0.0,0.0,0.15219967255521616,-0.055492635137091545,-0.35989198024752395,True
2012-02-29,-584.0231663781233,-7723.669141314184,0,3569.8229874680305,0,0.0,0.0,0.17849114937340155,-0.029201158318906163,-0.3861834570657092,True
